25962	231	1
22102	232	1
2091	233	1
25194	234	1
21625	235	1
14268	235	1
4979	235	1
3719	236	1
13143	237	1
6612	238	1
10652	239	1
3444	240	1
13610	240	1
11433	241	1
18102	241	1
17781	241	1
22990	241	1
21855	242	1
14108	243	1
5442	244	1
8125	245	1
24200	246	1
13994	246	1
24704	247	1
4396	248	1
23450	248	1
22640	249	1
22708	250	1
16692	251	1
14343	252	1
10173	253	1
15716	254	1
24526	255	1
9804	257	1
4192	258	1
10918	258	1
22331	258	1
3161	259	1
27234	260	1
17779	261	1
7779	262	1
22198	263	1
26916	264	1
978	264	1
13255	265	1
262	265	1
11282	265	1
12946	266	1
6202	267	1
26230	268	1
604	269	1
604	270	1
604	271	1
604	272	1
604	273	1
27230	274	1
5861	275	1
24487	276	1
14399	277	1
8786	277	1
4886	278	1
11297	278	1
11526	278	1
25655	279	1
23880	279	1
935	280	1
14305	281	1
10906	282	1
5113	283	1
20613	284	1
24711	285	1
12780	286	1
8787	286	1
6848	287	1
15033	288	1
121	289	1
20210	289	1
4174	290	1
4535	290	1
783	291	1
1075	291	1
3503	292	1
25754	293	1
4869	293	1
5755	294	1
19596	295	1
4849	295	1
16801	296	1
19409	297	1
18885	298	1
8548	299	1
5581	299	1
22454	300	1
21371	301	1
3658	302	1
6712	303	1
3708	304	1
3944	304	1
24526	305	1
26445	305	1
13797	306	1
25761	307	1
14947	307	1
21433	308	1
19312	309	1
8266	309	1
16472	310	1
3261	311	1
25219	312	1
10187	313	1
27098	314	1
7926	315	1
14685	315	1
4214	316	1
10773	317	1
25360	317	1
18055	317	1
14030	318	1
7469	319	1
1487	319	1
5442	319	1
7469	320	1
1487	320	1
5726	320	1
22715	321	1
23894	321	1
4766	322	1
23663	322	1
9690	323	1
24363	323	1
26946	324	1
13351	324	1
22987	325	1
21575	325	1
2982	326	1
21153	326	1
9173	327	1
7840	328	1
7744	329	1
17035	329	1
24247	330	1
18498	331	1
17720	331	1
16865	332	1
7015	333	1
24453	334	1
25067	335	1
7501	336	1
20411	337	1
10510	338	1
19711	338	1
19324	338	1
14305	339	1
1678	340	1
6302	340	1
697	341	1
14085	342	1
14085	343	1
25126	344	1
24222	344	1
3706	345	1
3295	346	1
10567	347	1
16353	348	1
17412	348	1
21350	349	1
24456	350	1
8397	351	1
23060	351	1
10507	352	1
16631	353	1
6918	354	1
23559	355	1
4977	356	1
22200	357	1
27234	357	1
13266	357	1
26067	358	1
22704	359	1
3814	359	1
6262	360	1
19603	360	1
1816	361	1
5652	361	1
18649	362	1
8859	363	1
1556	363	1
26067	363	1
25008	364	1
26569	365	1
20251	366	1
26480	367	1
166	368	1
1178	368	1
25124	369	1
17830	370	1
4173	370	1
11889	371	1
20074	372	1
8151	373	1
10754	374	1
23732	375	1
23887	376	1
22464	376	1
2878	377	1
7629	378	1
23576	379	1
4576	380	1
2911	381	1
1003	382	1
1438	382	1
24711	383	1
1576	384	1
10195	384	1
5726	384	1
21688	385	1
16389	386	1
979	386	1
26575	387	1
5134	387	1
25742	387	1
5414	388	1
11526	389	1
24370	390	1
25577	391	1
18890	391	1
2497	391	1
2966	392	1
9026	393	1
11492	393	1
22437	394	1
5271	395	1
21368	396	1
45	396	1
26560	397	1
7904	397	1
5861	398	1
24223	399	1
9081	400	1
13882	400	1
10655	401	1
7884	402	1
7884	403	1
7884	404	1
20070	405	1
7884	406	1
7884	407	1
4757	408	1
7884	408	1
7884	409	1
7884	410	1
16565	411	1
23336	411	1
11301	412	1
13748	413	1
23508	413	1
22292	414	1
4148	415	1
15542	416	1
4897	416	1
8332	417	1
17195	418	1
18118	419	1
12287	419	1
23800	419	1
23959	420	1
18928	421	1
15930	422	1
20864	422	1
4797	423	1
4820	424	1
15698	425	1
24599	426	1
24102	427	1
1742	428	1
2698	429	1
16510	429	1
1816	430	1
17354	430	1
27003	431	1
13628	432	1
12056	433	1
25261	434	1
8285	434	1
9758	434	1
6592	435	1
24806	435	1
4148	436	1
18283	437	1
13213	438	1
9280	438	1
5331	439	1
15590	440	1
2240	441	1
14102	442	1
20241	443	1
837	444	1
6077	445	1
19867	446	1
623	446	1
13103	447	1
18912	447	1
18515	448	1
12370	449	1
4069	450	1
13882	451	1
5388	452	1
427	453	1
1436	454	1
10760	455	1
26324	456	1
19136	457	1
1168	458	1
5726	459	1
22092	460	1
18019	461	1
2976	461	1
7834	462	1
4474	463	1
8128	463	1
6298	464	1
19885	465	1
6828	465	1
24269	466	1
5156	466	1
2806	467	1
13521	468	1
4096	469	1
17028	470	1
21921	471	1
10507	472	1
5096	473	1
11776	473	1
10727	474	1
2235	475	1
7326	475	1
1967	476	1
9735	477	1
24008	477	1
8168	478	1
17707	479	1
10278	479	1
11800	480	1
7925	480	1
964	481	1
20859	482	1
1591	483	1
23528	483	1
22984	484	1
26316	485	1
7036	486	1
17596	487	1
13344	488	1
15824	489	1
5364	490	1
18778	491	1
15359	492	1
2324	493	1
3165	494	1
24711	495	1
15779	496	1
4593	496	1
23917	497	1
7423	498	1
1505	499	1
25574	500	1
8542	501	1
19882	502	1
20503	502	1
5403	503	1
17577	504	1
23844	505	1
4797	506	1
8530	507	1
12584	508	1
15748	509	1
2041	509	1
25930	510	1
23145	510	1
4876	511	1
1922	513	1
13352	514	1
24231	515	1
1031	516	1
19235	516	1
7967	517	1
6248	518	1
24531	518	1
17664	519	1
1716	520	1
18623	521	1
24711	522	1
4987	523	1
9206	524	1
7900	524	1
4148	525	1
12212	526	1
15983	526	1
524	527	1
17529	527	1
14343	528	1
6111	529	1
10431	530	1
17198	531	1
3605	531	1
23336	532	1
25344	533	1
16656	534	1
218	534	1
3329	535	1
16162	536	1
2281	537	1
7475	537	1
21774	538	1
24711	539	1
19599	540	1
4957	541	1
2814	542	1
17742	542	1
16100	543	1
25726	543	1
10716	544	1
18443	545	1
4957	546	1
4957	547	1
4957	548	1
6709	549	1
2806	549	1
24304	550	1
24835	550	1
4957	551	1
4957	552	1
472	553	1
12682	554	1
1569	554	1
16765	555	1
23364	555	1
15620	555	1
948	555	1
21563	556	1
5125	557	1
14380	557	1
1116	558	1
513	558	1
10313	559	1
25430	559	1
6704	560	1
22251	561	1
16913	562	1
3897	563	1
26640	563	1
21335	564	1
14477	565	1
11060	566	1
27362	567	1
3226	568	1
5043	568	1
11866	569	1
15781	569	1
21639	570	1
11924	571	1
23766	572	1
11566	572	1
22537	573	1
8643	574	1
1582	574	1
13520	574	1
1185	575	1
4284	576	1
2806	577	1
25761	578	1
21390	579	1
12182	580	1
14580	581	1
11835	582	1
18823	583	1
10419	584	1
9804	585	1
3970	586	1
11356	587	1
4242	587	1
11356	588	1
18507	589	1
7285	590	1
9815	591	1
20377	591	1
22019	592	1
12189	593	1
6447	593	1
16275	594	1
18204	595	1
9054	595	1
26987	596	1
6989	597	1
1127	598	1
13271	599	1
3877	600	1
19416	600	1
17288	601	1
14021	602	1
24370	603	1
9523	604	1
14788	604	1
23956	604	1
22251	605	1
11835	606	1
4922	607	1
24684	607	1
7818	608	1
8103	609	1
6984	610	1
27203	611	1
24711	612	1
16098	613	1
20729	614	1
21060	615	1
2806	615	1
11467	616	1
22398	617	1
9337	618	1
12790	619	1
26798	620	1
22281	620	1
16154	621	1
11311	622	1
12826	623	1
12321	624	1
26290	625	1
14369	626	1
9754	626	1
8673	627	1
9076	628	1
15426	629	1
18001	629	1
15566	629	1
4069	630	1
12269	631	1
2684	631	1
15967	632	1
2068	632	1
7486	633	1
24643	634	1
23316	634	1
23147	635	1
14257	635	1
3504	636	1
22989	636	1
26522	636	1
4186	637	1
22857	638	1
13446	639	1
22184	639	1
2022	640	1
20769	641	1
1765	642	1
26786	642	1
11956	643	1
7075	644	1
13756	645	1
766	645	1
2036	646	1
7858	647	1
17497	647	1
10240	648	1
7904	648	1
25782	649	1
18410	650	1
8377	650	1
14798	651	1
4876	652	1
13941	652	1
2188	653	1
11526	654	1
14988	655	1
16387	655	1
11579	656	1
19949	657	1
4339	658	1
911	659	1
3627	659	1
6985	660	1
15476	661	1
17293	662	1
21989	662	1
26580	663	1
21796	664	1
3904	665	1
25919	666	1
5843	666	1
25154	667	1
16724	668	1
2170	669	1
17381	670	1
27246	671	1
3648	672	1
10074	673	1
12248	673	1
8079	674	1
24711	675	1
9991	676	1
1804	677	1
21283	677	1
14070	678	1
9593	679	1
14570	680	1
18164	681	1
24871	682	1
4225	683	1
6295	683	1
24748	683	1
1057	684	1
9757	685	1
17909	686	1
18717	687	1
16396	688	1
3367	689	1
4118	690	1
15478	691	1
11369	691	1
17104	692	1
4122	692	1
24711	694	1
16716	695	1
18001	695	1
12446	696	1
10074	696	1
24559	697	1
3131	698	1
7698	698	1
24106	699	1
16220	699	1
15463	700	1
8144	700	1
8168	701	1
10651	702	1
13169	702	1
3102	703	1
14569	704	1
26145	705	1
11532	706	1
8413	707	1
23496	707	1
27230	708	1
23477	708	1
14343	709	1
5464	710	1
16895	710	1
7495	711	1
4886	712	1
22846	712	1
14547	713	1
11073	713	1
8057	715	1
2135	716	1
15478	717	1
25575	717	1
6302	718	1
14908	719	1
17125	720	1
27015	721	1
4856	722	1
3929	723	1
11626	723	1
9438	724	1
10908	725	1
16201	725	1
7126	726	1
14418	727	1
9800	727	1
21914	728	1
6848	729	1
12937	730	1
6142	731	1
26927	731	1
21708	731	1
7843	732	1
21662	733	1
15447	733	1
19049	734	1
8303	735	1
14104	736	1
15913	737	1
5686	738	1
16510	739	1
6403	740	1
18459	741	1
18459	742	1
4242	743	1
18459	743	1
18459	744	1
1372	745	1
11491	745	1
2673	746	1
2088	747	1
13139	748	1
17733	748	1
4287	749	1
5755	750	1
21402	751	1
24546	752	1
10442	753	1
14869	754	1
19479	755	1
13213	756	1
19104	757	1
15341	758	1
26235	758	1
25174	759	1
9860	760	1
10343	761	1
21596	762	1
15926	763	1
14547	764	1
11073	764	1
11026	765	1
11776	766	1
23006	766	1
12414	767	1
1545	768	1
7779	769	1
24355	770	1
2504	770	1
22346	771	1
1127	772	1
20976	772	1
12056	773	1
9341	774	1
1746	775	1
2468	775	1
8787	776	1
8670	777	1
18415	778	1
21026	779	1
10652	780	1
17273	781	1
1858	782	1
2965	783	1
23071	784	1
6586	785	1
9105	785	1
4724	786	1
12756	787	1
26021	787	1
19373	788	1
22579	789	1
19373	790	1
19373	791	1
19373	792	1
6607	793	1
180	793	1
6607	794	1
726	794	1
2469	795	1
6607	796	1
726	796	1
23146	797	1
14308	797	1
7059	798	1
9574	798	1
8678	799	1
25430	800	1
1858	800	1
1231	801	1
16737	801	1
11121	801	1
17446	801	1
6210	802	1
13255	803	1
11282	803	1
24414	803	1
9737	804	1
22808	805	1
2088	806	1
23069	806	1
12505	807	1
23235	808	1
8498	808	1
14848	808	1
4856	809	1
5570	810	1
2324	811	1
2235	811	1
6518	811	1
25808	812	1
17042	813	1
4614	814	1
23465	815	1
5321	816	1
18089	817	1
15848	817	1
23336	818	1
1180	819	1
25918	820	1
9079	820	1
10589	821	1
13114	821	1
13293	822	1
5176	823	1
1105	823	1
7779	824	1
474	825	1
21350	826	1
2674	827	1
1075	828	1
18928	829	1
17687	830	1
5861	831	1
15590	832	1
16345	833	1
6843	833	1
14973	834	1
23145	835	1
24267	835	1
19370	836	1
27106	837	1
19675	838	1
10343	839	1
22304	840	1
20673	841	1
518	841	1
18101	842	1
18742	842	1
1804	843	1
20612	843	1
19321	844	1
25435	845	1
25629	846	1
24620	846	1
26243	847	1
17298	847	1
24559	848	1
23131	849	1
21799	849	1
11560	850	1
17196	850	1
23846	850	1
10380	851	1
23013	851	1
6302	852	1
7958	852	1
22900	853	1
22704	854	1
4225	855	1
22244	856	1
14502	856	1
24585	857	1
10806	858	1
17481	858	1
9435	859	1
1868	860	1
3298	861	1
686	861	1
860	862	1
10582	863	1
13722	864	1
5686	865	1
17765	866	1
18860	867	1
19676	868	1
25330	868	1
12863	869	1
934	869	1
18019	869	1
7926	870	1
19036	870	1
8374	871	1
5614	872	1
1155	873	1
3686	873	1
24784	874	1
22331	874	1
7983	875	1
6501	876	1
23017	877	1
5915	877	1
23615	878	1
3316	879	1
23885	879	1
15059	880	1
16692	881	1
17275	882	1
25330	882	1
15923	883	1
25273	884	1
15059	885	1
1932	885	1
24389	886	1
4210	887	1
26248	887	1
5921	888	1
17525	888	1
18105	889	1
10610	890	1
19454	890	1
22250	891	1
11526	892	1
25575	893	1
7157	894	1
21368	894	1
7771	895	1
11921	896	1
13043	897	1
7234	898	1
7683	899	1
5487	900	1
15400	901	1
14512	902	1
5487	903	1
21922	904	1
4454	905	1
2806	906	1
22738	907	1
6322	909	1
18928	909	1
22975	910	1
827	910	1
26324	911	1
12253	912	1
26067	912	1
12826	913	1
24997	914	1
24997	915	1
24997	916	1
24997	917	1
24997	918	1
24475	919	1
23336	919	1
17655	919	1
24997	920	1
24997	921	1
25177	922	1
16376	923	1
25430	924	1
3251	924	1
20578	925	1
10331	926	1
22660	926	1
25383	927	1
14861	927	1
1846	928	1
26640	929	1
5192	930	1
12032	931	1
1229	932	1
27300	934	1
1180	935	1
14951	936	1
2883	937	1
10784	937	1
4108	937	1
14343	938	1
13668	939	1
10431	940	1
22799	941	1
10325	942	1
19625	942	1
3128	943	1
11170	944	1
25383	945	1
18335	945	1
20879	946	1
8609	947	1
22200	948	1
17707	948	1
3765	949	1
525	950	1
10510	951	1
4242	951	1
4369	951	1
3316	952	1
17388	952	1
4242	952	1
23653	953	1
19195	954	1
15615	955	1
6105	956	1
21089	957	1
3774	957	1
10074	958	1
3450	958	1
15108	959	1
1979	960	1
24711	961	1
9033	962	1
11582	962	1
1582	963	1
23569	963	1
15642	964	1
10463	964	1
7189	965	1
26761	965	1
20484	966	1
21136	967	1
23336	967	1
3686	968	1
12386	969	1
24590	970	1
23653	971	1
5510	972	1
2444	972	1
2126	973	1
14838	974	1
10156	974	1
18742	975	1
12397	975	1
25174	976	1
25854	977	1
12084	977	1
15566	978	1
630	979	1
15404	980	1
16765	980	1
24859	981	1
20554	982	1
12947	982	1
6298	983	1
6211	983	1
21870	983	1
10605	984	1
6650	984	1
2221	985	1
841	986	1
17152	987	1
18290	988	1
12946	989	1
13103	990	1
24236	990	1
14667	991	1
9143	992	1
9143	993	1
9143	994	1
6626	995	1
2918	996	1
11266	997	1
17409	998	1
16756	998	1
26349	999	1
8125	999	1
2814	1000	1
11388	1000	1
7189	1001	1
26761	1001	1
6409	1002	1
24244	1003	1
22330	1003	1
13143	1004	1
8216	1005	1
485	1006	1
27015	1007	1
13768	1008	1
7435	1008	1
12976	1009	1
21511	1010	1
19371	1011	1
10589	1011	1
18649	1012	1
19596	1012	1
7762	1013	1
15781	1014	1
25526	1015	1
5125	1016	1
22946	1017	1
26248	1017	1
10863	1018	1
25662	1018	1
2468	1019	1
10463	1020	1
25069	1021	1
1804	1022	1
21991	1022	1
6160	1023	1
13363	1024	1
3959	1025	1
25069	1026	1
9799	1027	1
14973	1028	1
21200	1029	1
26207	1029	1
10074	1030	1
12248	1030	1
21601	1031	1
11987	1031	1
21714	1032	1
12282	1033	1
21595	1033	1
27325	1034	1
14384	1034	1
14110	1035	1
25764	1036	1
1742	1037	1
25430	1037	1
6406	1037	1
20210	1038	1
25002	1038	1
22757	1039	1
18565	1040	1
26458	1041	1
2685	1042	1
2823	1043	1
27106	1043	1
14923	1044	1
2685	1045	1
1712	1046	1
18019	1046	1
4292	1047	1
26200	1047	1
9516	1048	1
23316	1049	1
23852	1050	1
17983	1051	1
25347	1052	1
23660	1052	1
2445	1053	1
22178	1054	1
8871	1055	1
24539	1056	1
23067	1057	1
16658	1058	1
1034	1059	1
14308	1060	1
5603	1060	1
23064	1061	1
10707	1062	1
7131	1062	1
20937	1063	1
15150	1064	1
19506	1065	1
16613	1066	1
19974	1067	1
12761	1068	1
3324	1069	1
21774	1069	1
18868	1070	1
1057	1071	1
26445	1072	1
17669	1073	1
26298	1074	1
25194	1075	1
13408	1075	1
15620	1076	1
14077	1077	1
16643	1077	1
4133	1078	1
20309	1079	1
27347	1079	1
24806	1079	1
26580	1080	1
21138	1081	1
15475	1082	1
6302	1082	1
25957	1083	1
2258	1083	1
15435	1084	1
9499	1085	1
5797	1086	1
24902	1087	1
21798	1088	1
22454	1089	1
16956	1090	1
26522	1091	1
15613	1091	1
8135	1092	1
13668	1092	1
20724	1093	1
6302	1094	1
7840	1095	1
15439	1095	1
3867	1096	1
3867	1097	1
21957	1098	1
16098	1098	1
21405	1099	1
16098	1099	1
12588	1100	1
21738	1100	1
10735	1101	1
25753	1102	1
14142	1103	1
12114	1104	1
25766	1104	1
13520	1105	1
23389	1105	1
3208	1105	1
4593	1106	1
11866	1107	1
1010	1107	1
24100	1108	1
23209	1108	1
24976	1109	1
26428	1110	1
8686	1110	1
5442	1112	1
23726	1112	1
22250	1113	1
20291	1114	1
22990	1115	1
12230	1116	1
7769	1116	1
16459	1117	1
5214	1118	1
22775	1119	1
11626	1119	1
25165	1120	1
14343	1121	1
19545	1122	1
17772	1123	1
538	1124	1
19171	1124	1
25562	1125	1
7993	1126	1
15242	1126	1
21405	1127	1
17091	1127	1
18882	1128	1
21106	1128	1
7291	1129	1
9737	1129	1
9345	1130	1
24884	1131	1
3738	1132	1
14343	1133	1
20044	1134	1
10422	1135	1
12269	1136	1
17284	1137	1
24506	1137	1
6911	1138	1
5649	1139	1
2576	1139	1
19784	1139	1
19053	1140	1
13695	1141	1
22289	1142	1
1858	1143	1
11311	1144	1
21601	1144	1
9737	1145	1
6180	1146	1
26695	1147	1
4641	1147	1
935	1147	1
8543	1148	1
11197	1148	1
11228	1149	1
10575	1150	1
21125	1150	1
25233	1150	1
14830	1151	1
21152	1152	1
26125	1153	1
19025	1154	1
3686	1155	1
13668	1156	1
19879	1157	1
18052	1157	1
3504	1157	1
22681	1159	1
20576	1160	1
26655	1161	1
13372	1162	1
26655	1163	1
5979	1163	1
8020	1163	1
4083	1164	1
7670	1164	1
25119	1164	1
14102	1165	1
17813	1166	1
18978	1166	1
3144	1167	1
5866	1168	1
15025	1168	1
521	1169	1
23576	1170	1
6371	1171	1
11282	1171	1
8564	1172	1
6371	1172	1
6371	1173	1
20772	1174	1
14369	1174	1
25902	1174	1
24203	1175	1
18972	1176	1
23336	1176	1
12992	1177	1
7831	1178	1
22946	1179	1
4159	1180	1
24480	1181	1
1922	1182	1
25069	1183	1
8544	1184	1
685	1185	1
25339	1186	1
21353	1187	1
7779	1188	1
25723	1189	1
25194	1190	1
25227	1191	1
5207	1192	1
13145	1193	1
10956	1194	1
19344	1195	1
24599	1196	1
7660	1197	1
10510	1197	1
7660	1198	1
18774	1198	1
12230	1199	1
7660	1200	1
14459	1201	1
17333	1202	1
11775	1203	1
20690	1203	1
22431	1204	1
7469	1205	1
25219	1205	1
21669	1206	1
25219	1207	1
23085	1208	1
8331	1209	1
21182	1210	1
8168	1210	1
23653	1211	1
17835	1212	1
7469	1213	1
27451	1213	1
17796	1214	1
25944	1215	1
24711	1216	1
7779	1217	1
22454	1218	1
20413	1219	1
13213	1220	1
15341	1221	1
26235	1221	1
16275	1222	1
25360	1223	1
12404	1224	1
14271	1224	1
13573	1225	1
12848	1226	1
5125	1228	1
18643	1229	1
5870	1230	1
5133	1230	1
27309	1231	1
11157	1232	1
21211	1233	1
3428	1234	1
22934	1235	1
9208	1235	1
2197	1236	1
23731	1236	1
11306	1237	1
11306	1238	1
11306	1239	1
2197	1240	1
23731	1240	1
10074	1241	1
7779	1241	1
10784	1242	1
6854	1243	1
3850	1243	1
1958	1244	1
8078	1244	1
25949	1244	1
24274	1245	1
13088	1246	1
7170	1247	1
14801	1247	1
648	1248	1
15393	1248	1
617	1249	1
339	1250	1
10785	1251	1
9076	1252	1
26522	1253	1
3732	1253	1
1156	1254	1
8103	1254	1
8323	1255	1
18980	1255	1
6617	1256	1
12747	1257	1
7666	1257	1
24507	1258	1
13146	1258	1
7050	1259	1
25571	1260	1
24937	1260	1
22115	1261	1
24096	1262	1
7486	1263	1
22102	1264	1
10727	1264	1
927	1265	1
20445	1265	1
8551	1266	1
11370	1267	1
17042	1268	1
13683	1269	1
121	1270	1
17604	1271	1
19472	1271	1
9144	1271	1
4076	1272	1
25194	1273	1
8397	1274	1
6851	1275	1
4806	1276	1
18279	1277	1
16123	1278	1
229	1279	1
18643	1280	1
27389	1281	1
2413	1282	1
16451	1283	1
21317	1284	1
6959	1284	1
14988	1285	1
12344	1285	1
6810	1286	1
4225	1287	1
25637	1288	1
7637	1289	1
19594	1289	1
13734	1290	1
2825	1291	1
16039	1291	1
9403	1291	1
10599	1292	1
5308	1293	1
16913	1294	1
3186	1296	1
19786	1296	1
4242	1296	1
19786	1297	1
4242	1297	1
19786	1298	1
4242	1298	1
26035	1299	1
2109	1300	1
19739	1300	1
18889	1301	1
3935	1301	1
7904	1302	1
17478	1302	1
26080	1303	1
24209	1304	1
6375	1305	1
12586	1305	1
4225	1306	1
5792	1307	1
26399	1307	1
16214	1308	1
15467	1309	1
26017	1310	1
20161	1310	1
25360	1311	1
17215	1312	1
21724	1312	1
6111	1313	1
19065	1314	1
14343	1315	1
7637	1316	1
23112	1317	1
23112	1318	1
23112	1319	1
17585	1320	1
20669	1320	1
7447	1320	1
7423	1321	1
10259	1322	1
19766	1323	1
7512	1324	1
18127	1325	1
20795	1326	1
17868	1326	1
2067	1327	1
12841	1328	1
23395	1328	1
14121	1330	1
23454	1330	1
22623	1331	1
16804	1331	1
13643	1332	1
9706	1333	1
24038	1334	1
18708	1335	1
7807	1335	1
21469	1336	1
4146	1337	1
10593	1338	1
3909	1339	1
3670	1340	1
6518	1341	1
25706	1342	1
18928	1342	1
11603	1343	1
16712	1344	1
25088	1345	1
6174	1346	1
11569	1347	1
21855	1348	1
14672	1349	1
18085	1349	1
6685	1349	1
4660	1350	1
18843	1351	1
13449	1351	1
11480	1352	1
18733	1352	1
4242	1352	1
25347	1353	1
18420	1353	1
11282	1353	1
6959	1354	1
25333	1355	1
18643	1356	1
5442	1357	1
13434	1358	1
6044	1358	1
6626	1358	1
17535	1359	1
19493	1359	1
14695	1360	1
13962	1361	1
6143	1361	1
22196	1362	1
12608	1362	1
3218	1363	1
3218	1364	1
19398	1365	1
16558	1366	1
7290	1367	1
21384	1367	1
23679	1368	1
3441	1368	1
25414	1369	1
12104	1370	1
4757	1371	1
21851	1372	1
11776	1372	1
10567	1373	1
6993	1374	1
26937	1375	1
17392	1376	1
7356	1376	1
4242	1377	1
24322	1377	1
12592	1377	1
3281	1378	1
26290	1379	1
22477	1380	1
23598	1381	1
6102	1381	1
21287	1382	1
10567	1383	1
20639	1384	1
6566	1384	1
18572	1384	1
8542	1385	1
13235	1385	1
20890	1386	1
10496	1386	1
16355	1387	1
24711	1388	1
2816	1389	1
15930	1390	1
1180	1391	1
18515	1392	1
7779	1392	1
21832	1393	1
27179	1394	1
17686	1395	1
25069	1396	1
9230	1397	1
24362	1398	1
21025	1399	1
15150	1400	1
90	1400	1
6802	1401	1
10558	1402	1
23103	1402	1
20435	1403	1
474	1404	1
8620	1405	1
2570	1406	1
19766	1407	1
1970	1407	1
25131	1408	1
13727	1408	1
2272	1409	1
17456	1409	1
1031	1410	1
12537	1411	1
21405	1412	1
19228	1412	1
26397	1412	1
16701	1413	1
14869	1414	1
25919	1415	1
2109	1416	1
19739	1416	1
13567	1417	1
3782	1418	1
15775	1419	1
25279	1420	1
166	1420	1
15241	1421	1
6816	1422	1
3897	1423	1
22613	1424	1
3970	1425	1
14861	1426	1
21211	1427	1
2087	1428	1
19983	1429	1
11854	1429	1
9124	1429	1
22339	1430	1
